id,filtered_words_array,features,label_index
F208,"['join', 'mrs', 'wear', 'science', 'team.', 'life', 'structure', 'reveal', 'sure.', 'identify', 'three', 'time', 'often', 'common', 'approach', 'pattern', 'skin.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[7,503,617,650,1173,1507,2706,2996,3095,3363,3477,3967,5850,5925,6021,6332,6581,7281,7936,8157,8338,8952,9751],[3.914021008090819,0.691153161953081,3.8187108282864943,2.958509563063383,5.523458920524919,3.8187108282864943,5.117993812416755,3.6516567436233283,4.270695952029551,4.607168188650764,4.137164559405029,4.019381523748645,0.691153161953081,4.137164559405029,4.42484663185681,4.019381523748645,4.607168188650764,0.6792718340663283,0.691153161953081,4.607168188650764,0.691153161953081,4.019381523748645,4.830311739964974])",0.0
F212,"['economy', 'quickly', 'dream', 'reality', 'agency', 'sometimes', 'model.', 'method', 'market', 'office', 'future', 'prevent.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[217,503,680,765,1256,2338,2366,2657,3391,5850,5869,6015,6488,7281,7860,7936,8338,8344,9156],[3.8187108282864943,0.691153161953081,4.607168188650764,4.270695952029551,3.125563647726549,4.607168188650764,3.914021008090819,3.4440173788450834,4.270695952029551,0.691153161953081,4.270695952029551,4.42484663185681,4.607168188650764,0.6792718340663283,2.8154087194227095,0.691153161953081,0.691153161953081,3.7316994512968646,3.8187108282864943])",0.0
F032,"['movement', 'able', 'establish', 'threat', 'floor', 'language.', 'student', 'authority', 'page', 'whom.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,735,1176,2827,2923,3496,3536,4319,4377,5294,5850,7281,7936,8070,8338,9998],[0.691153161953081,4.42484663185681,4.607168188650764,4.42484663185681,3.8187108282864943,4.270695952029551,4.270695952029551,3.5085558999826545,2.60568818844064,4.607168188650764,0.691153161953081,0.6792718340663283,0.691153161953081,3.914021008090819,0.691153161953081,4.830311739964974])",0.0
F109,"['capital', 'seven', 'campaign', 'although.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,4377,5850,6541,6675,6852,7281,7850,7936,8338],[0.691153161953081,2.60568818844064,0.691153161953081,4.607168188650764,4.137164559405029,5.117993812416755,0.6792718340663283,3.914021008090819,0.691153161953081,0.691153161953081])",0.0
R111,"['worry', 'western', 'meet', 'particularly.', 'many', 'almost', 'although', 'across.', 'political', 'culture', 'model', 'question', 'change.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[524,2059,2947,3614,3935,4506,4687,5188,5627,6944,7102,7779,8343,8566,8645,9168,9462,9940],[3.8187108282864943,2.6330871626287546,4.019381523748645,0.691153161953081,4.270695952029551,0.691153161953081,0.691153161953081,3.7316994512968646,4.607168188650764,2.8154087194227095,4.137164559405029,3.125563647726549,4.270695952029551,4.019381523748645,4.42484663185681,5.523458920524919,0.691153161953081,4.019381523748645])",1.0
F078,"['often', 'rather', 'able.', 'party', 'responsibility', 'study', 'card', 'watch', 'century', 'floor', 'dream.', 'law', 'memory', 'total', 'key', 'what.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[7,503,650,1379,2144,2430,2708,2837,3131,3502,3979,4224,4319,5850,6279,6941,7281,7841,7936,8338,8363,8730],[3.914021008090819,0.691153161953081,2.958509563063383,3.8187108282864943,3.914021008090819,4.830311739964974,3.4440173788450834,4.019381523748645,4.019381523748645,4.42484663185681,3.914021008090819,4.42484663185681,3.5085558999826545,0.691153161953081,4.607168188650764,4.42484663185681,0.6792718340663283,4.270695952029551,0.691153161953081,0.691153161953081,4.830311739964974,4.607168188650764])",0.0
R105,"['top', 'similar', 'military', 'mr', 'collection.', 'thus', 'write', 'modern', 'peace', 'tonight.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[2336,2647,3614,3652,4506,4687,4991,5328,5432,5445,5684,5877,6697,7046,9184,9462],[3.7316994512968646,4.019381523748645,0.691153161953081,3.577548771469606,0.691153161953081,0.691153161953081,2.60568818844064,3.6516567436233283,2.7200985396183848,3.914021008090819,4.42484663185681,4.270695952029551,4.137164559405029,4.137164559405029,4.830311739964974,0.691153161953081])",1.0
F196,"['make', 'gas', 'term.', 'treatment', 'language', 'land.', 'perform', 'late', 'result', 'respond.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[399,503,1098,1716,2259,3079,3525,3916,5607,5850,6533,7281,7936,8015,8338,9123,9813],[4.830311739964974,0.691153161953081,3.8187108282864943,4.137164559405029,2.8154087194227095,4.019381523748645,4.019381523748645,5.117993812416755,4.42484663185681,0.691153161953081,5.117993812416755,0.6792718340663283,0.691153161953081,5.117993812416755,0.691153161953081,5.523458920524919,2.997730276216664])",0.0
F118,"['perhaps', 'important', 'shoulder', 'clearly', 'economic', 'take', 'including.', 'day', 'effect', 'final', 'quality.', 'name', 'involve', 'democratic', 'peace', 'level', 'reduce.', 'bad', 'tell', 'positive', 'low', 'trial', 'great', 'else', 'teach.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[1,15,503,750,855,1259,1499,1653,1850,1967,2066,2589,3410,5034,5459,5606,5850,6077,6271,6324,6697,6756,7281,7936,7956,8238,8338,8411,8888,9133,9144,9876],[4.270695952029551,3.7316994512968646,0.691153161953081,4.42484663185681,4.607168188650764,4.270695952029551,3.8187108282864943,3.914021008090819,3.8187108282864943,4.270695952029551,2.7508701982851385,3.914021008090819,4.019381523748645,4.42484663185681,5.117993812416755,4.137164559405029,0.691153161953081,5.523458920524919,4.270695952029551,4.019381523748645,4.137164559405029,3.8187108282864943,0.6792718340663283,0.691153161953081,4.607168188650764,3.914021008090819,0.691153161953081,3.2721671219184243,5.117993812416755,3.8187108282864943,2.455405985391302,2.7508701982851385])",0.0
F077,"['relationship', 'understand', 'upon', 'consider', 'relate', 'morning', 'to.', 'sing', 'want', 'benefit', 'thank', 'focus', 'early', 'send.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[312,503,988,1687,3160,3892,3931,4092,4260,5653,5850,5952,6451,6487,6735,6747,7281,7712,7936,8338,9413],[4.270695952029551,0.691153161953081,4.137164559405029,4.137164559405029,4.42484663185681,2.5530444549552183,3.2721671219184243,5.117993812416755,4.270695952029551,3.914021008090819,0.691153161953081,5.117993812416755,3.914021008090819,3.914021008090819,4.137164559405029,2.5530444549552183,0.6792718340663283,4.270695952029551,0.691153161953081,0.691153161953081,5.523458920524919])",0.0
F070,"['fast', 'easy', 'meet', 'relationship', 'design', 'party.', 'security', 'fight', 'less', 'develop', 'build', 'prevent', 'type.', 'firm', 'nearly', 'everything', 'easy', 'international', 'enter', 'son', 'eat.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[188,209,503,760,1195,1241,2259,2406,2526,2634,2866,3014,3252,3922,4201,4260,5850,7281,7435,7936,8338,8894,9156,9263,9700,9813,9940],[4.607168188650764,4.607168188650764,0.691153161953081,8.541391904059102,3.6516567436233283,3.8187108282864943,2.8154087194227095,4.830311739964974,3.914021008090819,4.019381523748645,4.607168188650764,4.137164559405029,4.137164559405029,4.830311739964974,5.523458920524919,4.270695952029551,0.691153161953081,0.6792718340663283,3.8187108282864943,0.691153161953081,0.691153161953081,4.42484663185681,3.8187108282864943,3.8187108282864943,5.117993812416755,2.997730276216664,4.019381523748645])",0.0
F041,"['end', 'course', 'civil', 'tv.', 'adult', 'use', 'call', 'doctor.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[72,453,503,593,2066,3652,5133,5146,5850,7229,7281,7936,8338,8356,9876],[4.019381523748645,4.019381523748645,0.691153161953081,4.137164559405029,2.7508701982851385,3.577548771469606,4.830311739964974,4.137164559405029,0.691153161953081,5.523458920524919,0.6792718340663283,0.691153161953081,0.691153161953081,4.607168188650764,2.7508701982851385])",0.0
R026,"['note', 'else', 'memory', 'near.', 'stop', 'story', 'significant', 'care', 'analysis', 'science', 'story.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[796,1296,3363,3614,4506,4687,5034,5310,6624,6817,6855,6941,6944,8552,9462,9909],[3.7316994512968646,4.830311739964974,4.607168188650764,0.691153161953081,0.691153161953081,0.691153161953081,4.42484663185681,4.270695952029551,5.523458920524919,4.607168188650764,4.830311739964974,4.42484663185681,2.8154087194227095,4.137164559405029,0.691153161953081,3.914021008090819])",1.0
R207,"['believe', 'well', 'war', 'hair', 'system.', 'little', 'politics', 'language', 'list', 'seat', 'property.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[47,157,533,1590,1716,3614,4506,4687,5887,6358,6944,7664,8208,8719,8728,9462],[3.8187108282864943,3.4440173788450834,4.270695952029551,4.42484663185681,4.137164559405029,0.691153161953081,0.691153161953081,0.691153161953081,4.137164559405029,5.523458920524919,2.8154087194227095,4.607168188650764,4.830311739964974,3.914021008090819,4.019381523748645,0.691153161953081])",1.0
F163,"['service', 'city', 'room', 'occur.', 'outside', 'life', 'know', 'talk', 'space', 'arm', 'majority.', 'space', 'hotel', 'pm', 'hundred', 'two', 'attention.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[494,503,2252,2516,2663,3477,3709,3892,3984,4728,5175,5495,5850,6747,7026,7281,7779,7936,8203,8338,8568,8925,9188],[4.019381523748645,0.691153161953081,4.607168188650764,4.607168188650764,4.137164559405029,4.137164559405029,4.607168188650764,2.5530444549552183,4.830311739964974,4.270695952029551,3.914021008090819,5.117993812416755,0.691153161953081,2.5530444549552183,4.270695952029551,0.6792718340663283,3.125563647726549,0.691153161953081,4.607168188650764,0.691153161953081,4.270695952029551,4.607168188650764,8.03876304749729])",0.0
F171,"['mr', 'traditional', 'seven', 'relate', 'scene', 'leader', 'forget.', 'exactly', 'cost', 'decide', 'turn', 'consider', 'ball', 'newspaper.', 'tonight', 'skill', 'may', 'travel.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[312,497,503,988,1526,2096,2259,2647,2959,3389,3886,4486,4490,4737,5844,5850,7281,7492,7850,7936,8293,8338,9160,9813,9968],[4.270695952029551,4.830311739964974,0.691153161953081,4.137164559405029,4.137164559405029,4.019381523748645,2.8154087194227095,4.019381523748645,5.523458920524919,4.607168188650764,3.914021008090819,4.607168188650764,4.137164559405029,4.830311739964974,3.914021008090819,0.691153161953081,0.6792718340663283,4.270695952029551,3.914021008090819,0.691153161953081,4.830311739964974,0.691153161953081,3.8187108282864943,2.997730276216664,4.137164559405029])",0.0
F139,"['beautiful', 'data', 'clearly', 'century', 'push', 'young.', 'star', 'parent', 'although', 'different.', 'central', 'month', 'staff', 'site', 'decision', 'well.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,1273,1695,2066,2193,3409,5170,5252,5741,5850,5891,5978,6224,7281,7779,7841,7936,8238,8338,8833,8928,9876,9932],[0.691153161953081,3.6516567436233283,4.830311739964974,2.7508701982851385,4.019381523748645,5.117993812416755,4.270695952029551,5.523458920524919,3.7316994512968646,0.691153161953081,4.137164559405029,4.270695952029551,3.914021008090819,0.6792718340663283,3.125563647726549,4.270695952029551,0.691153161953081,3.914021008090819,0.691153161953081,5.117993812416755,4.830311739964974,2.7508701982851385,4.019381523748645])",0.0
F120,"['call', 'people', 'manage.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[503,1256,2483,4263,5146,5850,7281,7860,7936,8338],[0.691153161953081,3.125563647726549,4.607168188650764,4.607168188650764,4.137164559405029,0.691153161953081,0.6792718340663283,2.8154087194227095,0.691153161953081,0.691153161953081])",0.0
F146,"['foreign', 'analysis', 'clearly', 'traditional', 'stand.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[503,1208,1296,3184,4486,5850,6090,6206,7281,7936,8238,8338],[0.691153161953081,2.849310271098391,4.830311739964974,2.8154087194227095,4.607168188650764,0.691153161953081,5.117993812416755,4.270695952029551,0.6792718340663283,0.691153161953081,3.914021008090819,0.691153161953081])",0.0
R115,"['deep', 'tv', 'although', 'cover.', 'represent', 'stand', 'outside', 'yes', 'occur.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[1762,2516,3614,4506,4547,4687,5044,6886,7066,7779,8568,8717,8867,9462],[4.270695952029551,4.607168188650764,0.691153161953081,0.691153161953081,4.270695952029551,0.691153161953081,4.607168188650764,4.019381523748645,2.8844015909096608,3.125563647726549,4.270695952029551,4.42484663185681,5.117993812416755,0.691153161953081])",1.0
F039,"['face', 'despite.', 'practice', 'anything', 'along', 'simply', 'doctor', 'red', 'window.', 'yet', 'level', 'nation.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[52,503,619,650,777,1499,1642,2114,2840,4034,4037,4280,4330,5850,7281,7725,7936,8338],[4.270695952029551,0.691153161953081,5.523458920524919,2.958509563063383,4.137164559405029,3.8187108282864943,3.914021008090819,3.914021008090819,4.42484663185681,4.270695952029551,3.914021008090819,4.42484663185681,4.830311739964974,0.691153161953081,0.6792718340663283,5.117993812416755,0.691153161953081,0.691153161953081])",0.0
F225,"['traditional', 'level', 'those.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,1499,1657,4377,4486,5850,7281,7936,8338],[0.691153161953081,3.8187108282864943,5.117993812416755,2.60568818844064,4.607168188650764,0.691153161953081,0.6792718340663283,0.691153161953081,0.691153161953081])",0.0
F140,"['animal', 'year', 'pick', 'clear', 'rock', 'chance', 'street.', 'former', 'join', 'effect', 'ago', 'per', 'section.', 'space', 'cut', 'serve', 'game', 'many', 'modern.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[78,298,346,503,574,650,1133,1206,1611,1725,1896,4160,5188,5850,6324,7281,7360,7372,7936,8338,8899,8952,8975,9188,9372],[5.523458920524919,4.019381523748645,4.607168188650764,0.691153161953081,4.137164559405029,2.958509563063383,5.117993812416755,4.607168188650764,4.270695952029551,4.42484663185681,4.137164559405029,4.137164559405029,3.7316994512968646,0.691153161953081,4.019381523748645,0.6792718340663283,4.019381523748645,3.914021008090819,0.691153161953081,0.691153161953081,4.607168188650764,4.019381523748645,3.914021008090819,4.019381523748645,4.830311739964974])",0.0
F122,"['reveal', 'smile', 'item', 'feel.', 'describe', 'buy', 'option', 'seek', 'suffer', 'simple', 'wonder.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[80,171,503,1208,1507,1916,2713,2913,3184,5850,6135,7085,7281,7936,8338,8509,9613,9682],[4.137164559405029,4.607168188650764,0.691153161953081,2.849310271098391,3.8187108282864943,4.830311739964974,4.137164559405029,3.8187108282864943,2.8154087194227095,0.691153161953081,4.137164559405029,4.019381523748645,0.6792718340663283,0.691153161953081,0.691153161953081,5.523458920524919,4.607168188650764,4.830311739964974])",0.0
R070,"['responsibility', 'onto', 'focus', 'throughout', 'view.', 'election', 'attack', 'free', 'couple', 'boy', 'gun.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[132,157,1073,3502,3614,3931,4319,4506,4687,4991,5432,5693,5948,5972,7586,7702,9462],[4.270695952029551,3.4440173788450834,4.137164559405029,4.42484663185681,0.691153161953081,3.2721671219184243,3.5085558999826545,0.691153161953081,0.691153161953081,2.60568818844064,2.7200985396183848,4.019381523748645,4.270695952029551,5.523458920524919,4.607168188650764,4.42484663185681,0.691153161953081])",1.0
F248,"['exist', 'message', 'skin', 'chance', 'peace.', 'interview', 'safe', 'that.', 'improve', 'tell', 'owner', 'hit.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[346,503,885,1850,2408,2715,3486,4921,4944,5833,5850,6035,6053,6508,6602,7281,7642,7936,8338],[4.607168188650764,0.691153161953081,5.117993812416755,3.8187108282864943,4.019381523748645,4.270695952029551,2.849310271098391,2.849310271098391,4.830311739964974,4.42484663185681,0.691153161953081,3.8187108282864943,3.914021008090819,4.830311739964974,4.42484663185681,0.6792718340663283,4.137164559405029,0.691153161953081,0.691153161953081])",0.0
R016,"['production', 'figure', 'reason', 'research.', 'listen', 'officer', 'require', 'outside', 'financial', 'president.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[429,696,1020,2227,2944,3614,4110,4506,4687,5374,7066,7407,8353,8449,8568,9462],[3.8187108282864943,4.830311739964974,2.4324164671666035,2.7200985396183848,4.137164559405029,0.691153161953081,4.42484663185681,0.691153161953081,0.691153161953081,4.270695952029551,2.8844015909096608,4.270695952029551,4.137164559405029,4.137164559405029,4.270695952029551,0.691153161953081])",1.0
